,val_brisque,deg_brisque,val_blur,deg_blur
4799,"(32.903297424316406, 0.0, 0.0, 0.0)","(33.031166076660156, 0.0, 0.0, 0.0)",352.40103610395454,351.3029987355694
4800,"(13.828474044799805, 0.0, 0.0, 0.0)","(13.916313171386719, 0.0, 0.0, 0.0)",381.26762138748876,382.43203664876495
4801,"(14.582451820373535, 0.0, 0.0, 0.0)","(14.367924690246582, 0.0, 0.0, 0.0)",949.259060501121,949.3785045109689
4802,"(18.208688735961914, 0.0, 0.0, 0.0)","(18.137948989868164, 0.0, 0.0, 0.0)",4065.506470650021,4108.861117432411
4803,"(8.447577476501465, 0.0, 0.0, 0.0)","(8.32922077178955, 0.0, 0.0, 0.0)",814.9747339796028,816.6925145902862
4804,"(4.131741523742676, 0.0, 0.0, 0.0)","(3.525367498397827, 0.0, 0.0, 0.0)",1520.4776394627988,1527.804514348507
4805,"(29.464704513549805, 0.0, 0.0, 0.0)","(69.8171157836914, 0.0, 0.0, 0.0)",104.55007153663867,334.0296917547866
4806,"(17.770174026489258, 0.0, 0.0, 0.0)","(17.907135009765625, 0.0, 0.0, 0.0)",608.567023531292,608.553615027843
4807,"(15.364014625549316, 0.0, 0.0, 0.0)","(15.4420804977417, 0.0, 0.0, 0.0)",353.63355732773596,353.77510844310285
4808,"(15.219772338867188, 0.0, 0.0, 0.0)","(15.242718696594238, 0.0, 0.0, 0.0)",5775.6269719094025,5779.421260668731
4809,"(17.55719566345215, 0.0, 0.0, 0.0)","(17.502960205078125, 0.0, 0.0, 0.0)",1982.1454348632897,1985.7890655112203
4810,"(18.726776123046875, 0.0, 0.0, 0.0)","(17.719017028808594, 0.0, 0.0, 0.0)",2246.0531808843416,2277.7477745863857
4811,"(22.71176528930664, 0.0, 0.0, 0.0)","(22.716577529907227, 0.0, 0.0, 0.0)",872.1429967705806,872.9439868433439
4812,"(36.92847442626953, 0.0, 0.0, 0.0)","(35.587684631347656, 0.0, 0.0, 0.0)",457.9390894962898,478.6631268910526
4813,"(7.691971302032471, 0.0, 0.0, 0.0)","(82.57789611816406, 0.0, 0.0, 0.0)",707.1335679618102,195.54131884030343
4814,"(17.083358764648438, 0.0, 0.0, 0.0)","(17.159666061401367, 0.0, 0.0, 0.0)",336.06791694586474,335.9128266138335
4815,"(4.378003120422363, 0.0, 0.0, 0.0)","(72.48245239257812, 0.0, 0.0, 0.0)",223.06396644556833,29310.77738546347
4816,"(5.768489360809326, 0.0, 0.0, 0.0)","(58.97261047363281, 0.0, 0.0, 0.0)",263.25921692503266,213.41989825335037
4817,"(4.972061634063721, 0.0, 0.0, 0.0)","(57.93840026855469, 0.0, 0.0, 0.0)",1025.3322456569101,11.768449382235607
4818,"(17.488079071044922, 0.0, 0.0, 0.0)","(17.484722137451172, 0.0, 0.0, 0.0)",2416.0919977995577,2416.7697678698178
4819,"(9.952256202697754, 0.0, 0.0, 0.0)","(9.563697814941406, 0.0, 0.0, 0.0)",3280.2528414335666,3307.686727250906
4820,"(18.77589225769043, 0.0, 0.0, 0.0)","(74.6796875, 0.0, 0.0, 0.0)",3464.320242151618,37344.08500522375
4821,"(17.7330322265625, 0.0, 0.0, 0.0)","(17.438444137573242, 0.0, 0.0, 0.0)",458.4399279832298,460.4093697069564
4822,"(12.742538452148438, 0.0, 0.0, 0.0)","(12.758174896240234, 0.0, 0.0, 0.0)",2336.336118797047,2342.5894321186674
4823,"(22.274703979492188, 0.0, 0.0, 0.0)","(22.277345657348633, 0.0, 0.0, 0.0)",616.0420358252036,616.9091596796964
4824,"(9.370377540588379, 0.0, 0.0, 0.0)","(9.283349990844727, 0.0, 0.0, 0.0)",1607.4313060863037,1609.088309679809
4825,"(13.670223236083984, 0.0, 0.0, 0.0)","(71.6815414428711, 0.0, 0.0, 0.0)",1339.8445094951894,39456.64683085587
4826,"(15.199584007263184, 0.0, 0.0, 0.0)","(55.3916015625, 0.0, 0.0, 0.0)",764.3164718346344,12.05200813771487
4827,"(7.1977057456970215, 0.0, 0.0, 0.0)","(56.28888702392578, 0.0, 0.0, 0.0)",3128.1330446524194,9.944317020331663
4828,"(1.298577904701233, 0.0, 0.0, 0.0)","(42.24846267700195, 0.0, 0.0, 0.0)",1564.287069212239,18.02507498113385
4829,"(16.94087028503418, 0.0, 0.0, 0.0)","(76.3166732788086, 0.0, 0.0, 0.0)",2866.2229926073464,2061.549054125192
4830,"(37.091041564941406, 0.0, 0.0, 0.0)","(71.81321716308594, 0.0, 0.0, 0.0)",202.43412500861047,30.538332909898454
4831,"(0.0, 0.0, 0.0, 0.0)","(32.61396408081055, 0.0, 0.0, 0.0)",1021.5742245622248,382.8792857945109
4832,"(18.506929397583008, 0.0, 0.0, 0.0)","(18.268768310546875, 0.0, 0.0, 0.0)",487.2947065547096,489.59948805266083
4833,"(19.33366584777832, 0.0, 0.0, 0.0)","(19.32587242126465, 0.0, 0.0, 0.0)",519.5708352298659,519.7601657055912
4834,"(26.40789794921875, 0.0, 0.0, 0.0)","(26.18692970275879, 0.0, 0.0, 0.0)",212.26308416135583,212.17751540662508
4835,"(4.666653156280518, 0.0, 0.0, 0.0)","(4.647210121154785, 0.0, 0.0, 0.0)",2802.1858221983744,2815.4282515172126
4836,"(17.15299415588379, 0.0, 0.0, 0.0)","(70.03730773925781, 0.0, 0.0, 0.0)",333.9130176415201,290.3901669001207
4837,"(13.889431953430176, 0.0, 0.0, 0.0)","(62.07032012939453, 0.0, 0.0, 0.0)",1567.8651326857507,12.339791774600744
4838,"(22.751239776611328, 0.0, 0.0, 0.0)","(89.89506530761719, 0.0, 0.0, 0.0)",1393.689667782139,695.5717692317766
4839,"(11.88216781616211, 0.0, 0.0, 0.0)","(11.986429214477539, 0.0, 0.0, 0.0)",3352.325486626476,3356.1866730832394
4840,"(15.589902877807617, 0.0, 0.0, 0.0)","(15.449029922485352, 0.0, 0.0, 0.0)",523.0250245538749,522.9865484237671
4841,"(1.2195221185684204, 0.0, 0.0, 0.0)","(17.31877899169922, 0.0, 0.0, 0.0)",1586.2940796041448,1029.8833051173845
4842,"(9.021994590759277, 0.0, 0.0, 0.0)","(78.07604217529297, 0.0, 0.0, 0.0)",281.680440453483,37668.00525976157
4843,"(7.246400833129883, 0.0, 0.0, 0.0)","(7.245550632476807, 0.0, 0.0, 0.0)",497.2640221470501,497.6614347761497
4844,"(6.00998592376709, 0.0, 0.0, 0.0)","(5.860860824584961, 0.0, 0.0, 0.0)",1937.5078793812747,1937.9313424026798
4845,"(18.878747940063477, 0.0, 0.0, 0.0)","(18.99045753479004, 0.0, 0.0, 0.0)",1075.8121034980009,1076.1044460365708
4846,"(22.7266788482666, 0.0, 0.0, 0.0)","(64.98309326171875, 0.0, 0.0, 0.0)",514.7159918769158,4.564534054448207
4847,"(25.61051368713379, 0.0, 0.0, 0.0)","(78.1629409790039, 0.0, 0.0, 0.0)",413.96034945011473,37487.689967081744
4848,"(19.753856658935547, 0.0, 0.0, 0.0)","(19.5748348236084, 0.0, 0.0, 0.0)",617.0219178133542,617.4030525973067
4849,"(25.447710037231445, 0.0, 0.0, 0.0)","(83.95488739013672, 0.0, 0.0, 0.0)",160.3648574698923,150.78906249834432
4850,"(0.0, 0.0, 0.0, 0.0)","(79.67835235595703, 0.0, 0.0, 0.0)",578.6972898425885,40287.4705247655
4851,"(7.9001078605651855, 0.0, 0.0, 0.0)","(7.728418827056885, 0.0, 0.0, 0.0)",1339.431182796653,1342.104258154726
4852,"(9.504878997802734, 0.0, 0.0, 0.0)","(9.600115776062012, 0.0, 0.0, 0.0)",576.7313130676467,576.6417989148612
4853,"(40.000885009765625, 0.0, 0.0, 0.0)","(71.49371337890625, 0.0, 0.0, 0.0)",4477.6153318138395,31725.24318452695
4854,"(29.555381774902344, 0.0, 0.0, 0.0)","(47.66849899291992, 0.0, 0.0, 0.0)",2597.654647109797,1436.4462067922577
4855,"(14.616884231567383, 0.0, 0.0, 0.0)","(14.66351318359375, 0.0, 0.0, 0.0)",2240.0477940491805,2249.6126641919377
4856,"(8.892044067382812, 0.0, 0.0, 0.0)","(58.661991119384766, 0.0, 0.0, 0.0)",1219.3569795924109,9.584049043726326
4857,"(1.1999930143356323, 0.0, 0.0, 0.0)","(73.63533782958984, 0.0, 0.0, 0.0)",1164.8816177470144,40839.70894569694
4858,"(16.17624282836914, 0.0, 0.0, 0.0)","(16.1811580657959, 0.0, 0.0, 0.0)",255.606784711178,255.60136233725484
4859,"(22.80152130126953, 0.0, 0.0, 0.0)","(22.860837936401367, 0.0, 0.0, 0.0)",234.25947724168742,234.29487014669706
4860,"(44.60460662841797, 0.0, 0.0, 0.0)","(58.95277404785156, 0.0, 0.0, 0.0)",129.694046098325,5.655689413245354
4861,"(21.785568237304688, 0.0, 0.0, 0.0)","(21.525239944458008, 0.0, 0.0, 0.0)",834.4448079913855,834.8092191210017
4862,"(22.427780151367188, 0.0, 0.0, 0.0)","(38.087181091308594, 0.0, 0.0, 0.0)",4291.365473227715,3903.311353430228
4863,"(6.165124893188477, 0.0, 0.0, 0.0)","(5.937342643737793, 0.0, 0.0, 0.0)",1814.0016510323908,1808.082581559582
4864,"(13.381694793701172, 0.0, 0.0, 0.0)","(60.9931755065918, 0.0, 0.0, 0.0)",1434.0178852824029,15.926192687591538
4865,"(19.687135696411133, 0.0, 0.0, 0.0)","(21.39946174621582, 0.0, 0.0, 0.0)",6337.272899096024,3515.1130336116175
4866,"(12.000597953796387, 0.0, 0.0, 0.0)","(59.99716567993164, 0.0, 0.0, 0.0)",225.5932673129351,8.581415780724603
4867,"(11.367973327636719, 0.0, 0.0, 0.0)","(55.48847579956055, 0.0, 0.0, 0.0)",814.9954084389223,311.4038375420738
4868,"(13.297642707824707, 0.0, 0.0, 0.0)","(13.56006145477295, 0.0, 0.0, 0.0)",2331.9790774339344,2332.6130345910788
4869,"(25.355066299438477, 0.0, 0.0, 0.0)","(100.0, 0.0, 0.0, 0.0)",1125.383047265268,8597.411016662472
4870,"(17.862377166748047, 0.0, 0.0, 0.0)","(17.910839080810547, 0.0, 0.0, 0.0)",2361.3660888469053,2361.4301350576184
4871,"(19.629976272583008, 0.0, 0.0, 0.0)","(76.53376007080078, 0.0, 0.0, 0.0)",2159.0158190884335,37754.169406957895
4872,"(18.189218521118164, 0.0, 0.0, 0.0)","(55.93244934082031, 0.0, 0.0, 0.0)",495.2314901910722,254.37437454197143
4873,"(27.700119018554688, 0.0, 0.0, 0.0)","(27.377729415893555, 0.0, 0.0, 0.0)",1494.8578547653533,1508.4712122061117
4874,"(15.711838722229004, 0.0, 0.0, 0.0)","(15.6116943359375, 0.0, 0.0, 0.0)",1076.9164233212016,1078.1187711138334
4875,"(27.691225051879883, 0.0, 0.0, 0.0)","(51.188446044921875, 0.0, 0.0, 0.0)",222.7687817708486,6277.556134752826
4876,"(10.973345756530762, 0.0, 0.0, 0.0)","(10.636099815368652, 0.0, 0.0, 0.0)",1093.8881882990624,1096.0561179486954
4877,"(5.021970748901367, 0.0, 0.0, 0.0)","(75.3493423461914, 0.0, 0.0, 0.0)",1955.3095593647936,38353.875332873766
4878,"(18.692893981933594, 0.0, 0.0, 0.0)","(75.41896057128906, 0.0, 0.0, 0.0)",2726.6345208882253,42609.34410474356
4879,"(18.929969787597656, 0.0, 0.0, 0.0)","(18.90161895751953, 0.0, 0.0, 0.0)",5092.750920351595,5094.273333050207
4880,"(16.838546752929688, 0.0, 0.0, 0.0)","(16.697843551635742, 0.0, 0.0, 0.0)",742.4197610100236,742.4627503264052
4881,"(6.7068657875061035, 0.0, 0.0, 0.0)","(6.6212053298950195, 0.0, 0.0, 0.0)",525.1352899368438,525.0996250605418
4882,"(17.820240020751953, 0.0, 0.0, 0.0)","(46.814266204833984, 0.0, 0.0, 0.0)",699.5271945284501,6131.1986273970115
4883,"(20.14271354675293, 0.0, 0.0, 0.0)","(20.211820602416992, 0.0, 0.0, 0.0)",359.81898041804226,359.66120405402035
4884,"(16.871461868286133, 0.0, 0.0, 0.0)","(16.891178131103516, 0.0, 0.0, 0.0)",172.00254875021878,171.96986486384492
4885,"(25.099367141723633, 0.0, 0.0, 0.0)","(25.071680068969727, 0.0, 0.0, 0.0)",206.86988633664376,206.51264890690763
4886,"(30.174522399902344, 0.0, 0.0, 0.0)","(84.57794189453125, 0.0, 0.0, 0.0)",974.034946861399,827.5778033082954
4887,"(3.882112503051758, 0.0, 0.0, 0.0)","(41.45515823364258, 0.0, 0.0, 0.0)",899.1218152899559,648.9115688694884
4888,"(23.394704818725586, 0.0, 0.0, 0.0)","(23.432971954345703, 0.0, 0.0, 0.0)",3109.619605582287,3112.8169767579934
4889,"(41.684852600097656, 0.0, 0.0, 0.0)","(41.67705154418945, 0.0, 0.0, 0.0)",36.10107563536843,36.09601510589976
4890,"(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)",365.26786790534106,366.04296167567213
4891,"(29.687644958496094, 0.0, 0.0, 0.0)","(59.14085388183594, 0.0, 0.0, 0.0)",278.39164699852057,5.195779138141208
4892,"(13.732403755187988, 0.0, 0.0, 0.0)","(13.567258834838867, 0.0, 0.0, 0.0)",787.788918222951,788.1157484553714
4893,"(19.7061710357666, 0.0, 0.0, 0.0)","(19.571548461914062, 0.0, 0.0, 0.0)",483.65866404109516,484.31969512833484
4894,"(7.203122138977051, 0.0, 0.0, 0.0)","(7.090826988220215, 0.0, 0.0, 0.0)",3327.5373611092605,3346.534464914568
4895,"(6.217302322387695, 0.0, 0.0, 0.0)","(73.9786376953125, 0.0, 0.0, 0.0)",978.2072315543868,41856.63709069678
4896,"(6.354898452758789, 0.0, 0.0, 0.0)","(6.30513858795166, 0.0, 0.0, 0.0)",2049.801316269878,2054.003225920669
4897,"(15.494084358215332, 0.0, 0.0, 0.0)","(15.512768745422363, 0.0, 0.0, 0.0)",604.8321067156675,606.735404377502
4898,"(0.0, 0.0, 0.0, 0.0)","(100.0, 0.0, 0.0, 0.0)",2713.9758873155083,6152.681785194962
4899,"(13.361166000366211, 0.0, 0.0, 0.0)","(83.66661071777344, 0.0, 0.0, 0.0)",3071.770129486815,976.7206864877502
4900,"(17.102783203125, 0.0, 0.0, 0.0)","(17.096532821655273, 0.0, 0.0, 0.0)",2179.7216227443423,2183.679783548927
4901,"(23.897985458374023, 0.0, 0.0, 0.0)","(23.89177894592285, 0.0, 0.0, 0.0)",569.2039516526135,569.1967069113975
4902,"(14.932361602783203, 0.0, 0.0, 0.0)","(61.380313873291016, 0.0, 0.0, 0.0)",467.66087501904536,7.706879063507107
4903,"(6.66263484954834, 0.0, 0.0, 0.0)","(5.69096040725708, 0.0, 0.0, 0.0)",1086.4265070454867,1092.3569009493606
4904,"(20.552730560302734, 0.0, 0.0, 0.0)","(20.596738815307617, 0.0, 0.0, 0.0)",279.7381294851657,279.69885427481495
4905,"(6.111341953277588, 0.0, 0.0, 0.0)","(72.8731918334961, 0.0, 0.0, 0.0)",1103.388812814371,35830.95986137314
4906,"(15.490083694458008, 0.0, 0.0, 0.0)","(15.429471969604492, 0.0, 0.0, 0.0)",5270.621593441911,5275.7053692810205
4907,"(6.023561477661133, 0.0, 0.0, 0.0)","(5.9496846199035645, 0.0, 0.0, 0.0)",2287.59301492903,2289.9296565303166
4908,"(7.237943172454834, 0.0, 0.0, 0.0)","(61.004356384277344, 0.0, 0.0, 0.0)",729.2717197453485,8.252144409525926
4909,"(21.04726219177246, 0.0, 0.0, 0.0)","(35.246864318847656, 0.0, 0.0, 0.0)",423.2712750592063,403.6592235813685
4910,"(30.316038131713867, 0.0, 0.0, 0.0)","(30.210023880004883, 0.0, 0.0, 0.0)",3303.3947122112536,3307.444364524136
4911,"(8.009716033935547, 0.0, 0.0, 0.0)","(56.553524017333984, 0.0, 0.0, 0.0)",830.4726983629586,8.536464629022564
4912,"(13.44331169128418, 0.0, 0.0, 0.0)","(13.552379608154297, 0.0, 0.0, 0.0)",1634.8422432183681,1636.9952142829284
4913,"(28.173322677612305, 0.0, 0.0, 0.0)","(62.84605407714844, 0.0, 0.0, 0.0)",862.3320202525292,8.170124663247003
4914,"(7.20652437210083, 0.0, 0.0, 0.0)","(6.738114833831787, 0.0, 0.0, 0.0)",893.9122419605652,897.8613779743513
4915,"(16.794145584106445, 0.0, 0.0, 0.0)","(61.049156188964844, 0.0, 0.0, 0.0)",822.9394118082307,12.878304173377757
4916,"(5.125462532043457, 0.0, 0.0, 0.0)","(5.210940361022949, 0.0, 0.0, 0.0)",1445.1648791499813,1447.1200209493027
4917,"(2.7436094284057617, 0.0, 0.0, 0.0)","(58.647586822509766, 0.0, 0.0, 0.0)",773.0477653519116,5.81870728094957
4918,"(0.0, 0.0, 0.0, 0.0)","(71.08687591552734, 0.0, 0.0, 0.0)",1671.1947398896639,33500.119279751765
4919,"(5.776143550872803, 0.0, 0.0, 0.0)","(52.6492805480957, 0.0, 0.0, 0.0)",1071.1405540520964,463.37244597467213
4920,"(16.703815460205078, 0.0, 0.0, 0.0)","(74.79886627197266, 0.0, 0.0, 0.0)",2505.541446687343,38982.91952828525
4921,"(7.362607479095459, 0.0, 0.0, 0.0)","(7.356752872467041, 0.0, 0.0, 0.0)",1913.4597585622425,1911.416748160186
4922,"(8.709908485412598, 0.0, 0.0, 0.0)","(8.650063514709473, 0.0, 0.0, 0.0)",1034.3834485076368,1036.7321893644985
4923,"(17.251794815063477, 0.0, 0.0, 0.0)","(84.54081726074219, 0.0, 0.0, 0.0)",817.6844031735219,438.42488605280715
4924,"(7.060267448425293, 0.0, 0.0, 0.0)","(7.169586658477783, 0.0, 0.0, 0.0)",335.72662910313096,336.3675204814555
4925,"(34.1752815246582, 0.0, 0.0, 0.0)","(33.902408599853516, 0.0, 0.0, 0.0)",725.1429883278362,727.115778418636
4926,"(25.03329086303711, 0.0, 0.0, 0.0)","(66.54425048828125, 0.0, 0.0, 0.0)",672.5411614915356,35579.56895123163
4927,"(13.279979705810547, 0.0, 0.0, 0.0)","(60.62407302856445, 0.0, 0.0, 0.0)",190.43379941323983,9.615488514200681
4928,"(2.878934144973755, 0.0, 0.0, 0.0)","(2.6023025512695312, 0.0, 0.0, 0.0)",557.2989714801026,554.3197563718992
4929,"(2.619410753250122, 0.0, 0.0, 0.0)","(77.9061508178711, 0.0, 0.0, 0.0)",1400.2975669101706,36127.51506280392
4930,"(8.94696044921875, 0.0, 0.0, 0.0)","(58.897071838378906, 0.0, 0.0, 0.0)",3079.4429489837657,15.151987796533827
4931,"(21.50518798828125, 0.0, 0.0, 0.0)","(20.772939682006836, 0.0, 0.0, 0.0)",2297.1447035694077,2336.869089148835
4932,"(0.8926074504852295, 0.0, 0.0, 0.0)","(0.8165168762207031, 0.0, 0.0, 0.0)",1463.5911501441037,1465.7892265633839
4933,"(19.736045837402344, 0.0, 0.0, 0.0)","(54.74591064453125, 0.0, 0.0, 0.0)",5031.174166962404,103.84253531679906
4934,"(13.613048553466797, 0.0, 0.0, 0.0)","(13.522873878479004, 0.0, 0.0, 0.0)",2045.0214177623484,2045.6691767241764
4935,"(14.579947471618652, 0.0, 0.0, 0.0)","(100.0, 0.0, 0.0, 0.0)",2026.5651654791832,4076.7202243987085
4936,"(13.629693031311035, 0.0, 0.0, 0.0)","(18.121166229248047, 0.0, 0.0, 0.0)",3179.054235945157,1636.9719991560069
4937,"(0.2942495048046112, 0.0, 0.0, 0.0)","(74.82011413574219, 0.0, 0.0, 0.0)",1507.9999626518797,36203.10445810621
4938,"(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)",1261.2416764639795,1264.77729781028
4939,"(24.731081008911133, 0.0, 0.0, 0.0)","(24.843883514404297, 0.0, 0.0, 0.0)",193.59675037850522,191.90754120786573
4940,"(16.50994873046875, 0.0, 0.0, 0.0)","(75.62792205810547, 0.0, 0.0, 0.0)",3753.263877041735,477.16558760446713
4941,"(12.816251754760742, 0.0, 0.0, 0.0)","(12.794607162475586, 0.0, 0.0, 0.0)",775.126864261126,775.3490510870726
4942,"(8.292380332946777, 0.0, 0.0, 0.0)","(55.45111083984375, 0.0, 0.0, 0.0)",1271.708357796073,14.511545607509712
4943,"(19.51968002319336, 0.0, 0.0, 0.0)","(19.61042022705078, 0.0, 0.0, 0.0)",1831.0824753718173,1834.2286692906284
4944,"(28.10818862915039, 0.0, 0.0, 0.0)","(27.59786033630371, 0.0, 0.0, 0.0)",280.9134724235369,284.15376783369317
4945,"(25.151453018188477, 0.0, 0.0, 0.0)","(57.584712982177734, 0.0, 0.0, 0.0)",391.6717924816034,13.85636280357934
4946,"(35.153079986572266, 0.0, 0.0, 0.0)","(35.14354705810547, 0.0, 0.0, 0.0)",128.997476219717,128.95627748924824
4947,"(19.407175064086914, 0.0, 0.0, 0.0)","(19.273653030395508, 0.0, 0.0, 0.0)",1249.819068672395,1251.2242278705078
4948,"(21.005788803100586, 0.0, 0.0, 0.0)","(20.980911254882812, 0.0, 0.0, 0.0)",252.82447830173703,253.35396859205017
4949,"(40.08050537109375, 0.0, 0.0, 0.0)","(53.64347839355469, 0.0, 0.0, 0.0)",161.66004070398407,126.39183279231636
4950,"(9.992341995239258, 0.0, 0.0, 0.0)","(10.11475658416748, 0.0, 0.0, 0.0)",604.1279867886462,605.6460223181381
4951,"(19.892536163330078, 0.0, 0.0, 0.0)","(19.93265724182129, 0.0, 0.0, 0.0)",1914.2776736550027,1914.725937845243
4952,"(23.2940673828125, 0.0, 0.0, 0.0)","(80.94358825683594, 0.0, 0.0, 0.0)",436.1377342039017,227.85355555877706
4953,"(9.087811470031738, 0.0, 0.0, 0.0)","(9.082326889038086, 0.0, 0.0, 0.0)",2868.032208270482,2870.1279398020692
4954,"(31.44444465637207, 0.0, 0.0, 0.0)","(69.59644317626953, 0.0, 0.0, 0.0)",240.4976172595364,74.32138910670108
4955,"(10.603983879089355, 0.0, 0.0, 0.0)","(35.41241455078125, 0.0, 0.0, 0.0)",2521.429241503688,836.7977669956093
4956,"(16.087186813354492, 0.0, 0.0, 0.0)","(55.99968719482422, 0.0, 0.0, 0.0)",4547.755817463125,17.36148110101253
4957,"(22.079530715942383, 0.0, 0.0, 0.0)","(21.925357818603516, 0.0, 0.0, 0.0)",682.2391054053039,681.7097684899743
4958,"(30.47258186340332, 0.0, 0.0, 0.0)","(30.392854690551758, 0.0, 0.0, 0.0)",7216.17562579943,7235.751238740876
4959,"(12.753725051879883, 0.0, 0.0, 0.0)","(58.322452545166016, 0.0, 0.0, 0.0)",471.60816920261016,18619.75670038911
4960,"(4.055618762969971, 0.0, 0.0, 0.0)","(3.8831899166107178, 0.0, 0.0, 0.0)",3934.898873218315,3944.001067976172
4961,"(6.681247234344482, 0.0, 0.0, 0.0)","(6.3048176765441895, 0.0, 0.0, 0.0)",1443.6355144971312,1444.9775486317087
4962,"(0.4025994539260864, 0.0, 0.0, 0.0)","(0.23182418942451477, 0.0, 0.0, 0.0)",872.8118950682624,877.0862709565882
4963,"(18.473234176635742, 0.0, 0.0, 0.0)","(17.835906982421875, 0.0, 0.0, 0.0)",3004.892285525384,2976.352002547433
4964,"(18.54408836364746, 0.0, 0.0, 0.0)","(71.90362548828125, 0.0, 0.0, 0.0)",1003.5203562278508,37572.46823569791
4965,"(3.9438977241516113, 0.0, 0.0, 0.0)","(3.7867918014526367, 0.0, 0.0, 0.0)",1751.460441171029,1768.371170877642
4966,"(58.515342712402344, 0.0, 0.0, 0.0)","(58.313655853271484, 0.0, 0.0, 0.0)",5462.2823477378115,5499.559615105158
4967,"(34.79365158081055, 0.0, 0.0, 0.0)","(34.769432067871094, 0.0, 0.0, 0.0)",862.8715822120909,863.9816832957748
4968,"(35.81549835205078, 0.0, 0.0, 0.0)","(63.168434143066406, 0.0, 0.0, 0.0)",453.00431133902435,9.932563600689107
4969,"(1.6679428815841675, 0.0, 0.0, 0.0)","(23.128671646118164, 0.0, 0.0, 0.0)",1795.230588375358,880.6375611527061
4970,"(5.559138298034668, 0.0, 0.0, 0.0)","(77.34680938720703, 0.0, 0.0, 0.0)",984.2427834296185,39366.392012271615
4971,"(7.601466178894043, 0.0, 0.0, 0.0)","(53.52146911621094, 0.0, 0.0, 0.0)",2131.7680179073727,51.43210338204941
4972,"(26.32100486755371, 0.0, 0.0, 0.0)","(43.27595520019531, 0.0, 0.0, 0.0)",542.967484850516,367.5110583925072
4973,"(19.940670013427734, 0.0, 0.0, 0.0)","(19.94614601135254, 0.0, 0.0, 0.0)",2722.5390484778754,2726.8685992192145
4974,"(10.193944931030273, 0.0, 0.0, 0.0)","(10.221687316894531, 0.0, 0.0, 0.0)",980.5807335057442,980.1665449638963
4975,"(24.738218307495117, 0.0, 0.0, 0.0)","(24.235301971435547, 0.0, 0.0, 0.0)",1680.6807402037084,1694.976091608405
4976,"(35.35416030883789, 0.0, 0.0, 0.0)","(43.670677185058594, 0.0, 0.0, 0.0)",623.935599371251,17.799391273230317
4977,"(17.702909469604492, 0.0, 0.0, 0.0)","(17.688583374023438, 0.0, 0.0, 0.0)",3026.513016287984,3029.679827814253
4978,"(17.002517700195312, 0.0, 0.0, 0.0)","(16.59621238708496, 0.0, 0.0, 0.0)",393.7599076165093,394.5713194334465
4979,"(12.072244644165039, 0.0, 0.0, 0.0)","(12.140336990356445, 0.0, 0.0, 0.0)",2813.7299149968444,2816.7670769219067
4980,"(16.56829071044922, 0.0, 0.0, 0.0)","(74.44700622558594, 0.0, 0.0, 0.0)",784.0709908329292,39067.80952122814
4981,"(32.799713134765625, 0.0, 0.0, 0.0)","(41.66096878051758, 0.0, 0.0, 0.0)",779.7173920975922,333.61894134296176
4982,"(1.7303578853607178, 0.0, 0.0, 0.0)","(1.6543666124343872, 0.0, 0.0, 0.0)",1255.8042744714537,1262.3169112648181
4983,"(16.37667465209961, 0.0, 0.0, 0.0)","(63.207401275634766, 0.0, 0.0, 0.0)",918.4649158571071,35.41990821850426
4984,"(6.307384967803955, 0.0, 0.0, 0.0)","(61.08544158935547, 0.0, 0.0, 0.0)",4279.263000350759,20.682620546688018
4985,"(13.852616310119629, 0.0, 0.0, 0.0)","(61.22092819213867, 0.0, 0.0, 0.0)",868.8075861131979,12.859591317570043
4986,"(6.398195743560791, 0.0, 0.0, 0.0)","(60.626075744628906, 0.0, 0.0, 0.0)",3567.1842841943726,59.73070202767849
4987,"(12.151649475097656, 0.0, 0.0, 0.0)","(31.130359649658203, 0.0, 0.0, 0.0)",2708.7017000851097,971.7413202681959
4988,"(11.597957611083984, 0.0, 0.0, 0.0)","(21.469886779785156, 0.0, 0.0, 0.0)",1527.8004267638407,1078.8349382441722
4989,"(4.902248859405518, 0.0, 0.0, 0.0)","(51.7500114440918, 0.0, 0.0, 0.0)",679.3642140610351,323.5296112630102
4990,"(14.117864608764648, 0.0, 0.0, 0.0)","(67.45508575439453, 0.0, 0.0, 0.0)",468.4144396468644,308.0878356533031
4991,"(16.90557098388672, 0.0, 0.0, 0.0)","(61.30379104614258, 0.0, 0.0, 0.0)",618.7394400279699,9.706094217222175
4992,"(17.567611694335938, 0.0, 0.0, 0.0)","(17.54086685180664, 0.0, 0.0, 0.0)",267.0797059427413,267.51316342313754
4993,"(1.245957374572754, 0.0, 0.0, 0.0)","(1.1214821338653564, 0.0, 0.0, 0.0)",2524.231841497882,2530.3237106370875
4994,"(29.923999786376953, 0.0, 0.0, 0.0)","(59.34795379638672, 0.0, 0.0, 0.0)",324.1420885271856,13.245691109869862
4995,"(0.462962806224823, 0.0, 0.0, 0.0)","(0.7289831042289734, 0.0, 0.0, 0.0)",1808.5722532190666,1801.958734776185
4996,"(11.688431739807129, 0.0, 0.0, 0.0)","(11.512650489807129, 0.0, 0.0, 0.0)",1150.1524035101756,1149.7403701764997
